"course.num","gpa.diff","residency","rural","sat.act.std","hrs.att.diff","prior.online.exp","hs.gpa.wgh","fa19.enroll.status","gender","survey.respondent","fin.aid.sp20","safe.living.place","fin.situation","tech.need","internet.access","study.envir","perform.percept","instructor.supp","live.on.campus.sp20","infected.by.covid","died.from.covid","covid.news.time"
131,-0.4161,"Out-of-State","Non-Rural",-0.764295090559702,-1,"Yes",3.6,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,0.19,"In-State","Rural",0.0866013319308962,0,"Yes",3.8682,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.1512,"In-State","Rural",-0.420808386436568,-4,"Yes",2.9555,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-0.0899999999999999,"In-State","Rural",-0.678423414528918,1,"No",3.95,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,1.5389,"Out-of-State","Non-Rural",1.38249681020989,-2,"No",3.809,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.3,"In-State","Non-Rural",-0.420808386436568,-1,"No",3.2188,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-1.2747,"In-State","Rural",2.0243061338847,-3,"No",4.4839,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.8084,"In-State","Rural",-0.743843583192164,0,"No",2.5161,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.2058,"In-State","Non-Rural",0.363416303638583,3,"Yes",4.6563,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-0.84,"In-State","Non-Rural",-0.743843583192164,1,"No",3.5938,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,1.6358,"In-State","Rural",-1.10778179468284,1,"No",2.9743,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.4947,"In-State","Non-Rural",0.352036697840484,-1,"No",4.2333,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,-0.4642,"In-State","Rural",-0.334936710405784,-1,"No",4.125,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-2.4071,"In-State","Non-Rural",0.437908373871268,1,"Yes",2.875,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.03,"In-State","Non-Rural",-1.2795251467444,-3,"No",3.418,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.4158,"In-State","Rural",-0.334936710405784,1,"No",3.6344,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.57,"Out-of-State","Non-Rural",-0.249065034375,-2,"No",4.4,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.76,"In-State","Rural",-0.743843583192164,1,"Yes",3.5458,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.243,"In-State","Rural",0.953138430055969,0,"No",4.0938,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.48,"In-State","Rural",-0.743843583192164,1,"No",3.254,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.9,"In-State","Non-Rural",-1.62301185086754,0,"No",3.0039,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,-0.4258,"Out-of-State","Non-Rural",0.953138430055969,-4,"No",3.13,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.22,"In-State","Non-Rural",-0.506680062467351,-3,"Yes",3.5357,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.5123,"Out-of-State","Non-Rural",-0.19021363977679,3,"Yes",3.872,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.6924,"Out-of-State","Non-Rural",-0.334936710405784,-1,"No",3.3431,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.00539999999999985,"In-State","Non-Rural",-0.764295090559702,-1,"Yes",3.7188,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,-0.29,"In-State","Non-Rural",-0.850166766590485,1,"No",2.871,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.1815,"Out-of-State","Non-Rural",0.266165021809701,0,"No",4,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.1758,"Out-of-State","Non-Rural",0.867266754025186,0,"No",3.3651,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-2.14,"In-State","Non-Rural",0.0866013319308962,0,"Yes",2.9355,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.0470999999999999,"Out-of-State","Non-Rural",-0.0773216823134333,0,"No",3.597,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-0.46,"In-State","Non-Rural",-0.936038442621269,1,"No",3.7188,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,0.0699999999999998,"In-State","Non-Rural",-0.678423414528918,1,"Yes",3.0645,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-1.82,"In-State","Non-Rural",-0.163193358344217,0,"No",3,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-2,"In-State","Non-Rural",-0.467028611484477,0,"No",2.9286,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-1.0483,"In-State","Non-Rural",0.781395077994402,1,"No",4.25,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-1.26,"In-State","Non-Rural",2.15534189448694,3,"No",3.9,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.233,"Out-of-State","Non-Rural",0.363416303638583,0,"No",3.3,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.6028,"Out-of-State","Non-Rural",0.437908373871268,2,"No",3.5714,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.25,"In-State","Non-Rural",-0.334936710405784,0,"No",3.75,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-1.06,"In-State","Non-Rural",-1.19365347071362,0,"No",3.5313,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.1,"In-State","Non-Rural",-0.420808386436568,0,"No",3.7,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.29,"Out-of-State","Non-Rural",0.523780049902052,4,"No",3.774,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,-1.545,"In-State","Non-Rural",-1.19365347071362,3,"Yes",3.2,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-1.3176,"In-State","Rural",0.266165021809701,0,"No",3.8711,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.34,"Out-of-State","Non-Rural",-0.0773216823134333,3,"No",3.48,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.4175,"In-State","Rural",-0.249065034375,0,"No",3.6708,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.42,"Out-of-State","Non-Rural",0.0866013319308962,0,"No",3.93,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.6239,"Out-of-State","Non-Rural",0.695523401963619,1,"No",3.5016,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.7343,"Out-of-State","Non-Rural",0.640231275346269,-4,"No",3.946,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.4423,"Out-of-State","Non-Rural",-0.0773216823134333,-3,"Yes",4.08,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-1.0976,"Out-of-State","Non-Rural",-0.506680062467351,4,"Yes",3.681,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.4375,"In-State","Non-Rural",0.0866013319308962,0,"No",3.379,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,3.37,"Out-of-State","Rural",-1.10778179468284,-2,"No",3.5,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.9353,"Out-of-State","Non-Rural",0.609651725932835,-1,"Yes",3.6,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.22,"In-State","Non-Rural",-0.506680062467351,3,"Yes",3.5,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,1.2963,"Out-of-State","Non-Rural",-0.163193358344217,-3,"No",3.4219,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.93,"In-State","Rural",-0.467028611484477,-2,"No",3.5174,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.3314,"In-State","Non-Rural",0.867266754025186,3,"No",4.1875,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.9407,"Out-of-State","Non-Rural",0.180293345778917,3,"No",3.704,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.5087,"In-State","Non-Rural",-1.10778179468284,2,"No",3.2985,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.337,"Out-of-State","Non-Rural",0.00854999371735022,3,"No",3.562,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.65,"Out-of-State","Non-Rural",-0.850166766590485,1,"Yes",3.323,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.03,"In-State","Non-Rural",-0.592551738498135,-2,"No",4.5294,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-3.08,"In-State","Rural",-0.743843583192164,4,"No",3.15,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.6277,"In-State","Non-Rural",0.266165021809701,-1,"Yes",4.1935,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.4577,"In-State","Non-Rural",-0.19021363977679,4,"No",3.3526,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.3615,"Out-of-State","Non-Rural",0.0866013319308962,-6,"No",3.7142,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.93,"In-State","Rural",0.363416303638583,-3,"Yes",3.3548,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.6437,"In-State","Rural",-1.02191011865205,-4,"No",3.1379,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.27,"Out-of-State","Non-Rural",-1.2795251467444,1,"No",3.3132,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.48,"In-State","Rural",-1.2795251467444,-2,"No",3.2455,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.2129,"In-State","Non-Rural",1.2966251341791,-1,"No",3.9032,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.63,"In-State","Rural",1.55424016227145,1,"No",4.7607,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.26,"In-State","Rural",-0.334936710405784,0,"No",3.8266,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.4667,"In-State","Non-Rural",0.0944216697481338,0,"Yes",4.5484,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.6361,"In-State","Non-Rural",-0.506680062467351,-3,"No",3.9688,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,-2.2946,"In-State","Rural",-0.678423414528918,2,"No",3.125,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,0.19,"In-State","Non-Rural",-0.850166766590485,-1,"Yes",3.0938,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-1.165,"In-State","Non-Rural",0.0866013319308962,-2,"No",3.2545,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,1.195,"Out-of-State","Non-Rural",2.30112110559239,-1,"Yes",3.25,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.00499999999999989,"In-State","Non-Rural",-0.19021363977679,-1,"No",4.0352,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-0.25,"In-State","Rural",0.640231275346269,1,"No",3.6071,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.1966,"In-State","Rural",0.352036697840484,1,"No",4.0313,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.4933,"In-State","Non-Rural",-0.420808386436568,0,"Yes",3.6741,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.5877,"In-State","Non-Rural",-0.936038442621269,2,"Yes",3.1667,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.22,"In-State","Rural",0.352036697840484,0,"Yes",4.0781,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.4834,"In-State","Non-Rural",0.695523401963619,0,"Yes",4.3056,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.5625,"In-State","Non-Rural",-0.334936710405784,0,"No",3.5806,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.3,"In-State","Non-Rural",-1.36539682277519,2,"No",3.524,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,1.6,"In-State","Rural",-1.36539682277519,-1,"Yes",3,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.88,"In-State","Rural",0.609651725932835,-2,"Yes",3.5333,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,-0.0123000000000002,"Out-of-State","Non-Rural",0.640231275346269,-3,"Yes",4.063,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.2142,"In-State","Non-Rural",0.00854999371735022,-1,"No",4.6411,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-2.12,"Out-of-State","Non-Rural",-0.334936710405784,-3,"No",3.43,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.37,"In-State","Non-Rural",-0.420808386436568,1,"No",3.7424,"New Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.0662000000000003,"In-State","Non-Rural",-1.02191011865205,0,"Yes",3.2857,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,1.085,"In-State","Non-Rural",-0.0773216823134333,-2,"No",4.0313,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.5942,"Out-of-State","Non-Rural",-0.850166766590485,3,"No",3.24,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,1.1531,"In-State","Rural",0.437908373871268,3,"No",3.6,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-0.12,"Out-of-State","Non-Rural",0.180293345778917,-1,"Yes",3.5,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.39,"In-State","Non-Rural",-0.936038442621269,2,"No",3.5208,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,0.4,"Out-of-State","Non-Rural",0.0866013319308962,0,"No",3.3819,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.6666,"In-State","Non-Rural",0.640231275346269,-1,"Yes",3.4063,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-2.2166,"In-State","Rural",-0.592551738498135,-1,"No",3.875,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.7414,"In-State","Rural",1.64011183830224,-1,"No",3.6523,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,-0.53,"In-State","Non-Rural",-0.506680062467351,-1,"No",3.621,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-1.3936,"In-State","Non-Rural",-0.678423414528918,0,"Yes",3.0909,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0737999999999999,"In-State","Non-Rural",2.06947021845616,1,"No",3.3,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,0.1384,"Out-of-State","Non-Rural",-0.936038442621269,0,"Yes",3.5,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.19,"In-State","Non-Rural",-0.467028611484477,-3,"No",3.3125,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.48,"In-State","Non-Rural",-0.467028611484477,0,"No",3.2333,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.3263,"In-State","Non-Rural",-1.2795251467444,1,"No",3.9333,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.0652999999999997,"Out-of-State","Non-Rural",0.0866013319308962,-3,"No",3.23,"New Transfer Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0388999999999999,"Out-of-State","Non-Rural",0.363416303638583,-2,"No",3.964,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.2814,"Out-of-State","Non-Rural",0.180293345778917,0,"No",4.4808,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-1.083,"In-State","Non-Rural",-0.420808386436568,2,"Yes",3.6042,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.9613,"In-State","Rural",-0.334936710405784,-1,"No",3.0547,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.9866,"In-State","Non-Rural",0.266165021809701,3,"Yes",3.1563,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.2315,"Out-of-State","Non-Rural",0.609651725932835,3,"No",4.129,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.3311,"In-State","Non-Rural",0.867266754025186,1,"Yes",3.7533,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.3742,"In-State","Rural",1.12488178211754,3,"No",4.3871,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,-1.3,"In-State","Non-Rural",-0.592551738498135,-1,"Yes",3.7813,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-0.1723,"In-State","Non-Rural",0.266165021809701,-3,"Yes",3.0117,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.99,"In-State","Non-Rural",1.21075345814832,-4,"No",3.6172,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-1.91,"In-State","Non-Rural",-0.592551738498135,4,"Yes",3.375,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,-1.17,"In-State","Non-Rural",2.92818697876399,-1,"No",4.5862,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.4316,"In-State","Non-Rural",-0.678423414528918,0,"No",3.378,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-0.5412,"In-State","Non-Rural",0.00854999371735022,0,"No",3.4219,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,0.52,"In-State","Non-Rural",0.640231275346269,-2,"No",4.17,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.02,"Out-of-State","Rural",-0.506680062467351,5,"Yes",3.3485,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.93,"In-State","Non-Rural",-0.936038442621269,0,"No",3.9667,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.2115,"In-State","Non-Rural",0.437908373871268,2,"No",4.25,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.4789,"In-State","Non-Rural",0.352036697840484,-1,"No",4.1935,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.7229,"In-State","Rural",-1.10778179468284,1,"No",3.395,"New Transfer Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.577,"In-State","Non-Rural",-0.19021363977679,-1,"No",3.75,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,-0.51,"In-State","Non-Rural",-0.678423414528918,-9,"No",2.9245,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-1.0685,"In-State","Rural",-0.764295090559702,-1,"No",3.7333,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,-0.8366,"In-State","Rural",-0.764295090559702,4,"No",3.5391,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,-0.0127999999999999,"Out-of-State","Non-Rural",-0.420808386436568,0,"No",2.933,"New Transfer Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.4172,"In-State","Rural",-1.10778179468284,3,"No",2.75,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.0816000000000003,"In-State","Rural",-1.19365347071362,5,"No",3.1875,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.6558,"In-State","Non-Rural",-0.743843583192164,-1,"No",2.7902,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.55,"Out-of-State","Non-Rural",1.47067619046933,1,"No",4.26,"New Transfer Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0,"Out-of-State","Non-Rural",-1.2795251467444,0,"No",3.984,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.1538,"In-State","Rural",-0.850166766590485,-1,"No",3.5636,"Continuing Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.5,"In-State","Non-Rural",-1.2795251467444,-1,"No",2.95,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,-1.935,"In-State","Non-Rural",-0.743843583192164,-1,"Yes",3.3077,"New Transfer Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.37,"In-State","Non-Rural",1.19386121876164,-5,"Yes",2.5714,"Continuing Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,0.0586000000000002,"Out-of-State","Non-Rural",-0.420808386436568,2,"No",3.5,"New Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,0.2134,"In-State","Non-Rural",0.00854999371735022,1,"No",3.06,"New Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.9023,"In-State","Rural",1.12488178211754,4,"No",3.8594,"New Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.5067,"In-State","Rural",0.953138430055969,-2,"Yes",3.8971,"New Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.5576,"Out-of-State","Non-Rural",0.867266754025186,0,"No",3.956,"New Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,-0.227,"Out-of-State","Non-Rural",0.523780049902052,0,"Yes",4.281,"New Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,-0.0625,"In-State","Non-Rural",-0.743843583192164,-4,"No",3.1875,"New Student","Female","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,-0.3,"In-State","Non-Rural",1.19386121876164,-1,"No",3.2826,"New Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0.3845,"In-State","Rural",0.266165021809701,-4,"No",3.8542,"New Student","Male","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
